2010,5.173644474948
2021,18.595693779904
2013,4.705363204344
2022,NULL
2016,4.321074201898
2019,4.125322441960
2020,6.724788391777
2014,4.462930847604
2011,5.095165394402
2017,4.218158347676
2012,5.052466150870
2018,4.294896640826
2015,4.323362888580
